 0.057	
 0.002	
 0.024	
 0.015	
 0.057	
 0.027	
 0.057	
 0.002	
 0.056	
 0.027	
 0.006	
 0.027	
 0.15	
 0.057	
 0.026	
 0.002	
 0.15	
 0.18	
 0.17	
 0.11	
 0.15	
 0.21	
 0.22	
 0.081	
 0.030	
 0.064	
 0.32	
 0.036	
 0.19	
 0.095	
 0.027	
 0.064	
 0.27	
 0.057	
 0.064	
 0.17	
 0.12	
 0.32	
 0.56	
 0.19	
 0.028	
 0.55	
 0.004	
 0.17	
 0.75	
 0.26	
 0.59	
 0.37	
 0.056	
 0.002	
 0.54	
 0.45	
 1.1	
 0.59	
 0.44	
 0.078	
 0.37	
 0.25	
 0.18	
 0.17	
 0.11	
 0.13	
 0.040	
 0.61	
 0.36	
 0.15	
 0.15	
 0.46	
 0.003	
 0.14	
 0.74	
 0.36	
 0.11	
 0.37	
 0.13	
 0.15	
 0.78	
 0.62	
 0.61	
 0.002	
 0.22	
 0.25	
 0.46	
 0.11	
 0.47	
 0.51	
 0.95	
 0.98	
 2.0	
 0.15	
 0.49	
 0.44	
 1.4	
 0.75	
 0.60	
 0.035	
 0.15	
 0.73	
 0.15	
 0.53	
 0.17	
 0.29	
 0.50	
 0.37	
 0.39	
 0.66	
 0.60	
 0.35	
 0.37	
 0.17	
 0.55	
 0.013	
 0.74	
 0.91	
 0.55	
 0.28	
 1.1	
 0.62	
 0.54	
 1.02	
 0.097	
 0.56	
 0.49	
 0.61	
 0.24	
 0.43	
 1.00	
 0.39	
 0.61	
 0.024	
 0.49	
 1.00	
 0.61	
 0.48	
 0.26	
 0.33	
 0.40	
 1.3	
 1.1	
 0.44	
 1.3	
 0.30	
 0.013	
 0.63	
 0.85	
 0.15	
 0.38	
 0.39	
 0.43	
 0.44	
 0.48	
 0.40	
 0.50	
 0.90	
 0.41	
 0.61	
 0.77	
 0.28	
 1.2	
 0.46	
 0.96	
 0.61	
 0.41	
 0.34	
 0.19	
 1.4	
 0.91	
 1.7	
 0.87	
 0.64	
 0.60	
 0.96	
 0.34	
 1.2	
 0.98	
 1.3	
 0.023	
 1.1	
 0.15	
 0.21	
 0.056	
 0.93	
 0.58	
 0.010	
 1.1	
 1.2	
 0.74	
 1.4	
 1.00	
 0.86	
 1.00	
 1.2	
 0.66	
 0.51	
 1.2	
 0.38	
 1.7	
 0.12	
 0.19	
 0.70	
 0.079	
 0.42	
 0.30	
 0.21	
 0.60	
 1.2	
 1.6	
 1.8	
 1.2	
 1.3	
 1.3	
 0.44	
 0.25	
 0.62	
 0.17	
 1.2	
 0.74	
 0.062	
 0.43	
 0.69	
 0.002	
 1.4	
 1.4	
 1.1	
 0.066	
 1.6	
 2.8	
 0.81	
 1.2	
 0.14	
 0.059	
 1.4	
 0.95	
 1.1	
 0.76	
 0.73	
 1.7	
 0.91	
 1.3	
 1.2	
 0.64	
 0.49	
 1.3	
 0.49	
 0.87	
 1.3	
 1.02	
 1.6	
 0.35	
 1.7	
 2.0	
 0.090	
 0.17	
 0.057	
 0.38	
 0.86	
 0.20	
 0.63	
 0.82	
 0.11	
 0.79	
 0.95	
 1.4	
 0.71	
 0.43	
 1.6	
 0.056	
 0.58	
 1.01	
 1.2	
 0.93	
 1.3	
 0.036	
 2.3	
 1.7	
 2.8	
 1.4	
 0.28	
 1.2	
 1.2	
 0.77	
 1.2	
 1.8	
 0.19	
 0.15	
 0.43	
 0.43	
 0.38	
 2.1	
 0.26	
 0.064	
 0.74	
 1.7	
 0.83	
 0.56	
 1.5	
 1.9	
 0.83	
 1.4	
 2.0	
 0.54	
 1.5	
 1.8	
 1.2	
 0.029	
 1.8	
 1.7	
 1.6	
 1.2	
 1.5	
 0.83	
 1.6	
 0.099	
 0.34	
 1.4	
 1.8	
 0.70	
 0.83	
 0.38	
 1.1	
 2.0	
 0.15	
 1.8	
 3.1	
 2.8	
 0.99	
 1.2	
 1.7	
 1.01	
 1.02	
 0.59	
 0.57	
 1.7	
 1.7	
 0.69	
 0.64	
 1.6	
 1.7	
 0.19	
 0.17	
 1.4	
 1.5	
 0.56	
 1.6	
 2.0	
 0.029	
 1.9	
 3.3	
 0.61	
 0.59	
 1.3	
 1.1	
 0.59	
 0.95	
 0.39	
 1.7	
 2.0	
 2.9	
 0.067	
 0.057	
 0.19	
 2.1	
 0.026	
 2.2	
 0.18	
 0.68	
 1.8	
 0.15	
 2.0	
 2.4	
 2.0	
 0.17	
 1.01	
 0.89	
 1.8	
 2.0	
 0.57	
 4.1	
 1.8	
 0.18	
 0.40	
 0.002	
 0.32	
 1.3	
 0.87	
 1.4	
 1.8	
 0.024	
 2.2	
 1.7	
 2.3	
 2.1	
 0.17	
 1.4	
 2.3	
 0.96	
 1.8	
 2.2	
 0.56	
 1.6	
 1.6	
 0.25	
 0.34	
 0.59	
 3.0	
 4.0	
 0.75	
 1.9	
 0.64	
 1.6	
 1.6	
 3.8	
 0.56	
 0.46	
 0.023	
 0.17	
 0.38	
 1.9	
 3.6	
 2.1	
 1.5	
 1.8	
 0.43	
 0.26	
 1.4	
 1.5	
 0.054	
 1.3	
 5.8	
 1.1	
 2.3	
 1.7	
 2.3	
 0.19	
 3.0	
 0.12	
 0.18	
 2.5	
 0.024	
 0.19	
 2.6	
 2.0	
 0.21	
 2.0	
 3.0	
 0.11	
 4.5	
 1.8	
 0.13	
 1.8	
 2.1	
 1.9	
 2.5	
 2.1	
 2.4	
 2.7	
 0.52	
 2.9	
 0.87	
 0.88	
 1.4	
 2.3	
 0.027	
 0.50	
 0.17	
 1.8	
 1.7	
 3.1	
 1.5	
 4.4	
 1.7	
 2.3	
 1.8	
 5.3	
 2.0	
 2.4	
 0.13	
 2.2	
 1.9	
 5.9	
 1.8	
 0.17	
 0.17	
 2.0	
 0.25	
 0.027	
 2.1	
 2.0	
 0.73	
 0.20	
 0.25	
 0.25	
 0.25	
 2.4	
 0.73	
 0.59	
 1.5	
 1.8	
 2.5	
 3.5	
 4.4	
 0.15	
 3.2	
 0.17	
 0.48	
 3.2	
 1.1	
 5.5	
 0.006	
 2.1	
 0.63	
 0.60	
 2.0	
 0.030	
 0.17	
 0.079	
 2.2	
 0.84	
 0.27	
 1.3	
 1.7	
 2.2	
 1.2	
 2.5	
 0.15	
 0.025	
 4.7	
 2.0	
 2.1	
 2.1	
 2.2	
 3.8	
 1.9	
 3.2	
 0.025	
 2.8	
 0.76	
 0.22	
 3.0	
 2.7	
 2.5	
 4.7	
 0.001	
 3.2	
 0.90	
 2.5	
 2.2	
 0.15	
 2.4	
 0.026	
 2.5	
 1.2	
 0.17	
 2.4	
 4.4	
 4.0	
 0.19	
 2.6	
 5.7	
 0.025	
 2.4	
 0.057	
 2.8	
 0.60	
 0.70	
 2.5	
 3.9	
 2.5	
 0.17	
 0.17	
 2.2	
 0.006	
 0.61	
 2.1	
 2.2	
 5.9	
 2.5	
 2.6	
 2.6	
 2.2	
 2.6	
 1.8	
 2.8	
 2.8	
 0.64	
 2.5	
 0.17	
 0.027	
 0.59	
 1.2	
 0.65	
 2.1	
 0.057	
 2.6	
 2.9	
 0.042	
 3.5	
 2.5	
 2.4	
 2.7	
 0.17	
 0.15	
 1.8	
 3.4	
 3.2	
 2.0	
 3.1	
 0.024	
 1.1	
 0.17	
 5.5	
 5.5	
 1.7	
 5.5	
 5.5	
 5.5	
 1.2	
 5.5	
 5.5	
 5.5	
 0.43	
 0.95	
 0.058	
 2.7	
 1.5	
 0.17	
 0.62	
 2.9	
 0.21	
 1.3	
 0.20	
 4.8	
 0.96	
 0.54	
 0.15	
 0.47	
 1.8	
 1.7	
 0.15	
 0.95	
 3.1	
 1.02	
 0.063	
 2.6	
 1.3	
 0.40	
 0.37	
 0.36	
 0.72	
 0.48	
 0.59	
 0.28	
 1.1	
 0.22	
 3.8	
 3.2	
 2.7	
 0.38	
 0.024	
 2.4	
 0.15	
 6.0	
 2.5	
 3.5	
 0.89	
 2.7	
 3.7	
 0.86	
 2.8	
 3.7	
 0.38	
 3.8	
 1.2	
 0.18	
 0.25	
 5.6	
 3.0	
 0.19	
 2.7	
 0.59	
 0.38	
 3.2	
 0.19	
 0.47	
 2.5	
 0.73	
 0.62	
 0.44	
 2.7	
 1.7	
 5.7	
 6.1	
 5.8	
 3.6	
 3.1	
 6.2	
 5.9	
 6.3	
 6.0	
 5.1	
 6.0	
 1.8	
 6.1	
 3.3	
 4.4	
 2.5	
 3.7	
 0.002	
 0.54	
 7.8	
 1.6	
 0.79	
 0.61	
 0.64	
 2.2	
 0.53	
 3.0	
 6.3	
 2.5	
